tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,totpop19,mdfami19,mdrent19,state,county,tract,NHW19,colleg19,A20_34y19,NHW00_19,A20_34y00_19,College00_19,mdfami00_19,mdrent00_19,mdfami00_19_log,A20_34y00_19_log,NHW00_19_log,College00_19_log,mdrent00_19_log,pc1,pc2,pc1_log,pc2_log
36005003500,Mott Haven-Port Morris,3448,1805,64.0,723,150.0,20122,417,3907,31310,1094,36,005,003500,0.12874328128999232,0.08369593038136677,0.23265932940875353,5.936044279498336,-0.4191561693183954,0.9238904530330174,0.5560083490706689,1.6235011990407675,0.44852992901715066,-0.5262035423807443,1.938172329121364,0.6595337527345062,0.9683142152443238,0.38933113000054276,-0.12786242717418636,-0.8315084609561374,0.5320963855374578
36005003800,Soundview-Castle Hill-Clason Point-Harding Park,1328,697,77.0,281,56.0,53705,711,1350,33681,990,36,005,003800,0.662962962962963,0.040740740740740744,0.2051851851851852,10.433958633958634,-0.4910531171741136,-0.033862433862433705,-0.3728516897867983,0.39240506329113933,-0.4507528244293798,-0.6559537462833848,2.437461960532487,-0.024151753589968204,0.3381886650655601,-2.229388943833775,0.8889538996001434,1.5355231909635159,1.654353023222967
36005003900,Mott Haven-Port Morris,6022,3492,30.0,1456,104.0,23006,389,6260,25772,1278,36,005,003900,0.20894568690095847,0.06773162939297124,0.2637380191693291,40.9423642172524,-0.36746348699224096,2.9219218481199305,0.12022950534643129,2.2853470437017993,0.1224207141783026,-0.4423316342434411,3.736534789304959,1.3691283262277616,1.1925114867487066,1.7679743831383894,1.5067290884846751,-2.2771040381534795,1.3022542799147228
36005004001,Soundview-Bruckner,1365,1047,180.0,183,195.0,35156,636,1475,54868,1244,36,005,004001,0.2264406779661017,0.11389830508474576,0.1864406779661017,0.7171751412429379,0.06668519033064735,-0.20271186440677968,0.5607008760951189,0.9559748427672956,0.45152193764037385,0.07388705305992546,0.5464872075969032,-0.21407462909295044,0.6759882254921856,0.12581465427254532,-0.9953584186143982,0.4075571515029107,-1.7510929787938914
36005004100,Mott Haven-Port Morris,5240,2769,21.0,1163,71.0,15000,269,5942,19643,707,36,005,004100,0.16324469875462808,0.041063614944463145,0.28929653315382026,39.733439117821476,-0.3112105758358312,2.0306104550561535,0.30953333333333344,1.6282527881040894,0.27727813873638807,-0.35840583511814406,3.7072948234808134,1.1120583028432471,0.9701168753690685,1.0686959174965327,1.4400461082027503,-2.024968976455599,1.1216160785479572
36005004200,Soundview-Castle Hill-Clason Point-Harding Park,7762,4644,174.0,1375,531.0,31572,493,7697,43293,1055,36,005,004200,0.3127192412628297,0.08548785241002989,0.17565285176042614,12.950153739552206,-0.4067404773996953,0.249635989466388,0.3712466742683391,1.1399594320486814,0.322986478511499,-0.5054077891058464,2.636207110135491,0.230822781975639,0.7654489731469862,-0.427956527393526,0.2939399236722852,-0.28206688829383914,0.788116409495548
36005004300,Mott Haven-Port Morris,4780,2534,45.0,1011,105.0,21956,367,5552,21689,773,36,005,004300,0.19182276657060518,0.06105907780979827,0.24297550432276657,19.37584053794428,-0.39099908214254153,1.7796418279127217,-0.012160685006376348,1.1062670299727522,-0.0021630226541120064,-0.4796485234917607,3.0148405685800586,1.0259132105000157,0.7496537016733499,-0.2419635679433369,1.046150399027573,-1.009844091791902,1.425585078708526
36005004400,Soundview-Bruckner,4671,2494,203.0,957,158.0,14346,239,4401,17297,523,36,005,004400,0.14201317882299477,0.0624857986821177,0.21267893660531698,2.2677022575478256,-0.44574580157402244,0.8472858585074161,0.20570193782238944,1.188284518828452,0.1953216365755354,-0.5722504225926746,1.1871426456739733,0.6191162061765816,0.7876772920211723,-0.5291964823083564,0.08805558503646041,0.01023999792946412,0.5921159524779044
36005004600,Soundview-Castle Hill-Clason Point-Harding Park,1376,874,100.0,270,89.0,22500,361,1961,21360,750,36,005,004600,0.45436002039775625,0.10963793982661907,0.1820499745028047,5.251993880673125,-0.410697489942773,0.6950764629373913,-0.05066666666666664,1.0775623268698062,-0.04151668020293358,-0.5119887832116892,1.8344986456876913,0.5336099560275052,0.7359970344802973,-0.8622744610811913,0.26431074099571883,0.12488206295041482,0.785643543854771
36005004800,Soundview-Bruckner,3536,1939,50.0,898,117.0,15817,590,4563,33403,1160,36,005,004800,0.10672802980495288,0.07012930089853167,0.2903791365329827,6.547806267806268,-0.3730009512945952,1.1194633160445129,1.1118416893216159,0.9661016949152543,0.7522844329420176,-0.45098711680919745,2.022580971866075,0.755869983674646,0.6811260630394806,0.43091759656279416,0.034644019114947744,-1.152873154349346,0.6330403654789386
36005005001,Soundview-Bruckner,4964,2661,70.0,1317,214.0,20938,617,4604,27009,1297,36,005,005001,0.0634231103388358,0.07819287576020852,0.22415291051259775,3.49760456745687,-0.5470987890098538,0.8137824078209117,0.28995128474543885,1.1021069692058347,0.2623267904926111,-0.7702416148538295,1.5057658743746436,0.600912590578216,0.7476860128596504,-0.7089477217597829,0.3001976444656768,0.06418764500355012,1.2454208205744697
36005005002,Soundview-Bruckner,5776,3097,83.0,1539,250.0,20938,617,5592,31795,1235,36,005,005002,0.07814735336194564,0.09281115879828326,0.23640915593705294,4.438302566489133,-0.5242630565711157,1.1443090128755364,0.5185309007546088,1.0016207455429496,0.4243070785360352,-0.7220880702852545,1.6953041044726886,0.7674700284612908,0.6989407382188226,-0.4181025296589684,0.3604665347625817,-0.40190406665524625,1.2893767753756602
36005005100,Mott Haven-Port Morris,5594,2801,55.0,955,85.0,13469,226,5737,19115,483,36,005,005100,0.07599790831445007,0.04322816803207251,0.2572773226424961,6.729678165655157,-0.24540965369462675,1.8449220231931012,0.4191847947137872,1.1371681415929205,0.3571042080913424,-0.26841508360992417,2.0463601060724277,1.0490445303682945,0.7641498304985478,0.3723364236472822,0.16474919616024217,-1.3071318963379481,0.3664869170094971
36005005200,Soundview-Bruckner,2112,1184,8.0,546,54.0,20484,307,1956,21140,833,36,005,005200,0.13241308793456033,0.065439672801636,0.23721881390593047,33.95705521472393,-0.4855914365116819,1.559418314019541,0.03202499511814105,1.7133550488599347,0.04116593068084786,-0.6454841971566699,3.5544063386282843,0.9436795363316766,1.0018645940495876,0.3457578126106838,1.4002948199981085,-1.2302209599296008,1.7498854296300388
